ReturnID,ReturnDate,Quantity,ReturnReason,RefundAmount,ReturnType,ProcessedBy,Status
7944,2024-05-28,5,Defective Product,24421.32,Replacement,440,Approved
7945,2025-05-11,5,Damaged Product,19384.35,Refund,388,Completed
7946,2024-12-24,5,Incorrect Size,17150.45,Replacement,223,Approved
7947,2026-06-06,5,Late Delivery,2359.82,Replacement,204,Pending
7948,2025-04-03,2,Incorrect Size,862.46,Refund,180,Completed
7949,2024-12-03,5,Incorrect Size,5543.54,Refund,291,Approved
7950,2024-01-22,2,Quality Issue,8178.94,Replacement,478,Completed
7951,2026-06-15,4,Incorrect Size,15465.42,Exchange,128,Approved
7952,2025-12-29,2,Late Delivery,7510.88,Refund,218,Completed
7953,2025-11-13,2,Quality Issue,2539.59,Replacement,124,Pending
7954,2024-02-17,4,Wrong Item,7294.03,Replacement,103,Approved
7955,2024-11-29,5,Wrong Item,6059.17,Refund,310,Completed
7956,2024-06-14,2,Defective Product,14675.79,Refund,87,Completed
7957,2023-09-27,5,Wrong Item,1204.76,Refund,405,Approved
7958,2026-01-25,2,Incorrect Size,11064.34,Refund,442,Completed
7959,2024-04-13,3,Damaged Product,13126.01,Replacement,431,Completed
7960,2024-12-21,4,Defective Product,9955.06,Refund,132,Completed
7961,2023-10-25,5,Customer Changed Mind,11169.63,Refund,472,Completed
7962,2024-01-22,4,Damaged Product,8658.68,Replacement,156,Completed
7963,2024-09-16,5,Customer Changed Mind,10147.64,Exchange,59,Completed
7964,2024-02-23,2,Defective Product,1849.97,Refund,127,Rejected
7965,2025-04-23,2,Wrong Item,15798.78,Refund,233,Pending
7966,2024-04-05,3,Damaged Product,376.21,Replacement,226,Approved
7967,2026-07-04,3,Missing Parts,17788.81,Refund,215,Approved
7968,2025-02-12,4,Damaged Product,13037.9,Refund,128,Approved
7969,2025-11-24,4,Defective Product,11005.55,Replacement,101,Rejected
7970,2024-03-31,3,Quality Issue,13608.33,Exchange,66,Completed
7971,2025-05-30,3,Customer Changed Mind,3344.58,Replacement,278,Completed
7972,2024-07-31,4,Late Delivery,21841.76,Exchange,414,Approved
7973,2026-01-08,1,Late Delivery,12282.63,Refund,209,Approved
7974,2023-09-20,3,Quality Issue,2647.92,Refund,56,Pending
7975,2024-02-11,1,Customer Changed Mind,7463.95,Exchange,291,Completed
7976,2023-12-21,1,Customer Changed Mind,15808.02,Refund,334,Approved
7977,2026-03-27,3,Wrong Item,13090.48,Exchange,364,Pending
7978,2026-02-24,1,Defective Product,3539.78,Refund,227,Completed
7979,2025-02-22,1,Defective Product,22880.29,Refund,174,Approved
7980,2024-03-20,5,Quality Issue,311.47,Replacement,145,Approved
7981,2023-08-12,5,Wrong Item,22769.33,Exchange,2,Completed
7982,2025-08-13,1,Missing Parts,19874.63,Replacement,305,Completed
7983,2023-11-21,2,Damaged Product,14241.14,Refund,424,Pending
7984,2023-07-28,5,Defective Product,19143.34,Replacement,17,Approved
7985,2023-07-30,5,Defective Product,6278.61,Refund,421,Completed
7986,2024-04-22,3,Missing Parts,13966.41,Refund,476,Approved
7987,2023-12-04,5,Defective Product,21988.53,Refund,212,Pending
7988,2026-04-26,1,Defective Product,13949.7,Refund,343,Completed
7989,2026-01-26,5,Quality Issue,19256.45,Refund,127,Pending
7990,2024-10-01,3,Defective Product,23208.01,Refund,498,Rejected
7991,2025-04-25,5,Quality Issue,18456.85,Replacement,336,Completed
7992,2026-06-30,2,Customer Changed Mind,1467.68,Refund,233,Pending
7993,2025-07-27,5,Customer Changed Mind,1750.53,Refund,88,Completed
7994,2026-06-28,2,Quality Issue,21852.86,Refund,332,Rejected
7995,2024-02-01,1,Damaged Product,9283.69,Exchange,357,Pending
7996,2024-06-03,5,Damaged Product,24804.93,Refund,399,Completed
7997,2024-02-26,2,Damaged Product,11467.71,Replacement,426,Completed
7998,2026-04-07,5,Customer Changed Mind,7844.69,Refund,287,Completed
7999,2024-09-11,3,Customer Changed Mind,13540.85,Refund,86,Completed
8000,2025-10-08,4,Quality Issue,5165.78,Exchange,420,Completed
8001,2025-06-17,3,Defective Product,15470.99,Refund,313,Approved
8002,2025-04-19,2,Defective Product,23515.62,Replacement,259,Approved
8003,2024-07-24,2,Quality Issue,22327.26,Refund,336,Approved
8004,2024-04-15,5,Damaged Product,20437.82,Refund,340,Completed
8005,2026-02-21,3,Incorrect Size,8165.25,Refund,107,Pending
8006,2026-06-27,2,Damaged Product,14758.07,Replacement,308,Completed
8007,2023-09-15,1,Customer Changed Mind,24521.54,Exchange,479,Completed
8008,2026-01-30,1,Quality Issue,10829.18,Replacement,81,Completed
8009,2024-04-23,2,Customer Changed Mind,11712.2,Refund,350,Completed
8010,2025-09-02,1,Customer Changed Mind,7016.0,Exchange,42,Completed
8011,2026-02-23,5,Missing Parts,23819.04,Refund,83,Completed
8012,2023-12-02,3,Wrong Item,19623.41,Replacement,139,Completed
8013,2026-03-19,1,Quality Issue,21073.35,Refund,95,Completed
8014,2024-10-28,5,Defective Product,24259.92,Refund,12,Completed
8015,2025-01-09,4,Missing Parts,16488.3,Replacement,286,Completed
8016,2025-04-29,1,Customer Changed Mind,9016.22,Refund,463,Completed
8017,2023-07-26,2,Late Delivery,24117.67,Exchange,229,Approved
8018,2025-12-01,2,Quality Issue,16508.38,Refund,420,Completed
8019,2024-07-19,3,Defective Product,21856.44,Refund,353,Completed
8020,2024-05-12,4,Late Delivery,20485.19,Refund,174,Completed
8021,2024-01-17,5,Customer Changed Mind,2958.25,Refund,79,Approved
8022,2025-10-19,2,Quality Issue,7476.25,Replacement,402,Completed
8023,2023-12-14,1,Missing Parts,315.79,Refund,293,Completed
8024,2026-03-06,4,Defective Product,22427.61,Refund,356,Approved
8025,2025-01-31,4,Incorrect Size,1455.31,Replacement,243,Completed
8026,2025-11-03,2,Quality Issue,20973.41,Refund,235,Rejected
8027,2025-09-14,1,Quality Issue,23609.35,Refund,68,Completed
8028,2024-06-23,5,Quality Issue,934.46,Exchange,346,Pending
8029,2025-07-09,4,Quality Issue,6396.18,Refund,395,Completed
8030,2026-03-18,5,Wrong Item,556.1,Replacement,24,Completed
8031,2026-05-08,2,Wrong Item,5029.94,Exchange,245,Completed
8032,2024-06-06,4,Missing Parts,6379.97,Replacement,285,Completed
8033,2024-09-20,2,Customer Changed Mind,23282.89,Refund,491,Completed
8034,2023-10-09,3,Defective Product,8806.73,Refund,166,Completed
8035,2024-05-14,5,Late Delivery,9130.23,Refund,197,Approved
8036,2024-01-10,5,Damaged Product,12028.44,Refund,448,Completed
8037,2024-03-06,4,Damaged Product,2966.86,Refund,176,Rejected
8038,2026-06-17,4,Defective Product,16098.65,Refund,147,Completed
8039,2025-07-24,5,Quality Issue,8858.23,Replacement,500,Completed
8040,2025-08-29,3,Wrong Item,11487.01,Refund,358,Approved
8041,2024-04-17,1,Late Delivery,8357.73,Refund,101,Completed
8042,2024-03-23,4,Defective Product,15163.27,Refund,34,Completed
8043,2026-05-25,5,Damaged Product,9968.76,Refund,226,Completed
8044,2023-09-23,3,Defective Product,16442.89,Refund,84,Approved
8045,2023-10-10,5,Late Delivery,23492.34,Refund,477,Completed
8046,2026-04-15,3,Late Delivery,2098.61,Refund,493,Completed
8047,2025-02-03,1,Damaged Product,2208.32,Refund,356,Rejected
8048,2024-10-03,4,Customer Changed Mind,7503.9,Refund,425,Approved
8049,2024-06-08,5,Customer Changed Mind,24307.88,Refund,310,Approved
8050,2025-05-24,1,Wrong Item,24870.3,Refund,395,Approved
8051,2024-08-12,3,Wrong Item,24970.65,Replacement,398,Completed
8052,2024-12-19,5,Wrong Item,13423.69,Refund,42,Rejected
8053,2026-03-03,1,Quality Issue,17575.15,Refund,236,Rejected
8054,2025-06-21,3,Damaged Product,13182.94,Refund,42,Completed
8055,2023-09-24,4,Damaged Product,15935.09,Refund,356,Completed
8056,2023-12-28,5,Quality Issue,18454.17,Refund,165,Approved
8057,2023-10-08,1,Defective Product,3527.28,Refund,357,Completed
8058,2025-10-30,3,Incorrect Size,1740.5,Exchange,273,Completed
8059,2024-04-17,3,Quality Issue,23175.65,Refund,496,Completed
8060,2024-03-20,4,Defective Product,14416.0,Exchange,49,Completed
8061,2023-09-02,4,Wrong Item,12993.09,Refund,124,Completed
8062,2025-08-10,2,Quality Issue,2908.05,Replacement,179,Completed
8063,2025-09-25,3,Late Delivery,2906.01,Replacement,134,Approved
8064,2024-01-15,2,Customer Changed Mind,5205.15,Replacement,29,Completed
8065,2023-11-06,2,Wrong Item,7366.58,Refund,470,Approved
8066,2024-07-18,4,Customer Changed Mind,24846.66,Refund,395,Approved
8067,2025-06-09,1,Wrong Item,22777.94,Refund,421,Completed
8068,2026-01-24,2,Damaged Product,12496.22,Refund,238,Approved
8069,2026-01-04,1,Late Delivery,3416.84,Refund,195,Pending
8070,2024-12-06,4,Customer Changed Mind,9819.18,Refund,107,Approved
8071,2025-04-29,4,Quality Issue,251.08,Exchange,383,Rejected
8072,2024-05-22,2,Defective Product,6291.83,Refund,364,Completed
8073,2026-06-04,2,Quality Issue,14891.98,Exchange,20,Completed
8074,2024-12-05,3,Defective Product,3938.54,Replacement,46,Approved
8075,2024-07-10,2,Customer Changed Mind,23688.29,Refund,67,Completed
8076,2024-01-06,4,Defective Product,23090.12,Refund,382,Completed
8077,2024-12-06,3,Damaged Product,13492.41,Refund,453,Completed
8078,2024-07-06,2,Late Delivery,8478.28,Refund,87,Approved
8079,2023-12-18,3,Incorrect Size,23204.5,Replacement,460,Approved
8080,2024-07-21,4,Missing Parts,22392.77,Exchange,314,Pending
8081,2025-04-19,3,Quality Issue,9266.16,Replacement,243,Rejected
8082,2024-05-24,2,Damaged Product,5068.76,Refund,386,Rejected
8083,2025-02-21,5,Missing Parts,19908.77,Replacement,113,Approved
8084,2024-06-25,3,Quality Issue,10165.76,Refund,33,Completed
8085,2023-11-10,2,Customer Changed Mind,14002.29,Replacement,399,Completed
8086,2025-07-19,5,Quality Issue,19797.15,Refund,448,Approved
8087,2026-01-12,3,Missing Parts,12310.61,Replacement,431,Approved
8088,2025-08-09,5,Quality Issue,281.79,Replacement,65,Completed
8089,2023-10-11,4,Late Delivery,224.04,Refund,129,Completed
8090,2025-05-26,3,Defective Product,850.41,Refund,171,Completed
8091,2024-02-29,4,Defective Product,8805.85,Refund,314,Completed
8092,2024-06-18,1,Defective Product,16209.04,Exchange,445,Completed
8093,2026-02-19,2,Damaged Product,4262.36,Refund,130,Approved
8094,2025-06-24,1,Late Delivery,10102.55,Refund,445,Pending
8095,2024-04-20,4,Defective Product,21343.9,Replacement,379,Completed
8096,2025-03-11,4,Defective Product,19018.24,Refund,344,Completed
8097,2025-02-18,1,Missing Parts,21159.26,Refund,26,Completed
8098,2024-02-15,2,Damaged Product,13780.16,Replacement,111,Approved
8099,2025-06-29,4,Incorrect Size,17047.28,Replacement,139,Pending
8100,2024-05-15,2,Incorrect Size,15973.19,Refund,75,Approved
8101,2026-03-26,5,Wrong Item,4073.75,Refund,119,Completed
8102,2025-01-26,1,Damaged Product,573.88,Refund,270,Completed
8103,2024-09-09,2,Late Delivery,13705.42,Refund,121,Approved
8104,2024-05-28,5,Quality Issue,20937.14,Replacement,120,Approved
8105,2024-12-21,2,Missing Parts,15183.32,Refund,482,Completed
8106,2024-02-01,4,Wrong Item,4758.08,Replacement,266,Approved
8107,2023-09-06,4,Wrong Item,20036.17,Exchange,276,Completed
8108,2026-06-28,5,Defective Product,21731.37,Exchange,111,Rejected
8109,2025-12-18,3,Damaged Product,286.21,Replacement,21,Completed
8110,2023-10-19,4,Incorrect Size,6300.4,Refund,66,Completed
8111,2024-09-26,2,Late Delivery,22765.45,Refund,241,Completed
8112,2024-02-16,2,Defective Product,10650.64,Exchange,400,Approved
8113,2024-01-07,2,Wrong Item,14774.96,Replacement,343,Completed
8114,2025-07-11,4,Customer Changed Mind,17750.8,Refund,372,Completed
8115,2025-06-30,3,Quality Issue,5017.27,Refund,222,Approved
8116,2025-04-28,2,Missing Parts,4310.7,Exchange,438,Approved
8117,2024-04-09,5,Damaged Product,18073.87,Refund,476,Approved
8118,2025-01-02,2,Quality Issue,5593.27,Refund,75,Completed
8119,2024-06-24,1,Customer Changed Mind,19330.99,Refund,419,Completed
8120,2024-10-19,1,Wrong Item,24967.04,Refund,174,Completed
8121,2026-02-10,2,Damaged Product,14838.52,Replacement,199,Completed
8122,2024-03-18,1,Customer Changed Mind,13155.57,Refund,295,Completed
8123,2026-04-05,3,Defective Product,1058.22,Refund,495,Completed
8124,2026-02-22,2,Missing Parts,5076.07,Refund,181,Completed
8125,2024-04-07,3,Customer Changed Mind,13909.86,Exchange,443,Approved
8126,2026-01-02,5,Quality Issue,11280.14,Refund,404,Completed
8127,2025-11-23,5,Wrong Item,736.47,Refund,328,Completed
8128,2024-07-09,3,Defective Product,14122.54,Refund,261,Completed
8129,2023-11-30,2,Incorrect Size,8765.02,Refund,94,Completed
8130,2025-04-18,2,Defective Product,547.42,Refund,448,Completed
8131,2025-10-06,5,Customer Changed Mind,11006.15,Refund,153,Rejected
8132,2025-08-16,4,Late Delivery,7271.19,Replacement,87,Completed
8133,2024-06-19,1,Wrong Item,6868.15,Refund,331,Rejected
8134,2026-01-22,3,Quality Issue,1225.23,Refund,70,Completed
8135,2025-07-23,2,Incorrect Size,11560.25,Exchange,1,Completed
8136,2025-07-06,3,Late Delivery,20505.29,Refund,411,Completed
8137,2024-09-24,3,Damaged Product,22329.3,Refund,342,Pending
8138,2023-08-10,3,Defective Product,9006.15,Replacement,37,Approved
8139,2025-05-14,4,Customer Changed Mind,11253.3,Refund,403,Completed
8140,2024-08-05,5,Incorrect Size,20719.62,Replacement,292,Completed
8141,2024-08-06,4,Wrong Item,1077.98,Replacement,88,Completed
8142,2024-12-08,3,Missing Parts,19041.28,Refund,221,Approved
8143,2025-05-23,2,Defective Product,3677.76,Refund,113,Approved
8144,2026-01-04,1,Incorrect Size,17448.12,Replacement,427,Approved
8145,2024-06-28,1,Customer Changed Mind,8761.7,Replacement,98,Completed
8146,2026-01-23,1,Defective Product,15295.68,Replacement,211,Completed
8147,2024-03-06,1,Customer Changed Mind,15553.58,Refund,373,Completed
8148,2025-12-26,1,Damaged Product,18736.52,Exchange,84,Completed
8149,2023-07-26,4,Defective Product,7035.75,Refund,238,Pending
8150,2025-04-27,4,Late Delivery,16333.04,Refund,84,Completed
8151,2023-09-25,2,Missing Parts,1117.94,Replacement,236,Completed
8152,2023-09-19,1,Late Delivery,18347.07,Refund,151,Completed
8153,2025-07-19,3,Damaged Product,13188.04,Refund,328,Approved
8154,2025-09-09,2,Late Delivery,2798.67,Refund,367,Completed
8155,2023-09-09,1,Wrong Item,832.86,Refund,28,Completed
8156,2025-05-10,1,Late Delivery,11095.17,Replacement,375,Completed
8157,2025-10-21,3,Damaged Product,22954.38,Refund,292,Completed
8158,2025-03-22,1,Defective Product,17880.94,Refund,136,Pending
8159,2025-08-01,1,Damaged Product,1663.11,Replacement,351,Completed
8160,2026-07-05,1,Defective Product,924.69,Replacement,112,Pending
8161,2023-12-18,5,Quality Issue,12936.39,Refund,213,Pending
8162,2025-06-20,4,Customer Changed Mind,11232.83,Replacement,137,Approved
8163,2025-08-26,5,Incorrect Size,5853.02,Refund,11,Completed
8164,2024-07-26,1,Damaged Product,6792.7,Refund,27,Completed
8165,2023-11-25,1,Wrong Item,8700.48,Refund,54,Completed
8166,2025-12-02,1,Incorrect Size,3113.55,Refund,443,Completed
8167,2023-08-07,1,Customer Changed Mind,6550.15,Replacement,135,Approved
8168,2026-06-29,4,Customer Changed Mind,2804.95,Exchange,6,Completed
8169,2025-04-10,4,Wrong Item,4832.02,Refund,435,Completed
8170,2024-06-21,4,Customer Changed Mind,5161.69,Refund,4,Completed
8171,2024-02-10,3,Quality Issue,18394.83,Exchange,165,Completed
8172,2025-01-25,2,Damaged Product,7655.9,Refund,369,Completed
8173,2024-10-20,5,Quality Issue,10827.14,Refund,484,Approved
8174,2024-07-24,2,Damaged Product,10306.24,Refund,477,Completed
8175,2026-04-20,5,Customer Changed Mind,14462.29,Replacement,303,Completed
8176,2023-12-06,3,Damaged Product,19360.3,Refund,350,Completed
8177,2023-08-12,2,Customer Changed Mind,20899.01,Refund,363,Approved
8178,2025-08-02,5,Late Delivery,3565.79,Replacement,95,Completed
8179,2026-05-23,4,Wrong Item,21468.98,Refund,364,Completed
8180,2024-11-03,3,Customer Changed Mind,15641.04,Refund,99,Approved
8181,2024-03-26,3,Damaged Product,20556.54,Refund,331,Approved
8182,2026-07-15,2,Late Delivery,13407.15,Replacement,438,Rejected
8183,2025-07-01,4,Quality Issue,22377.04,Exchange,20,Approved
8184,2025-12-21,2,Late Delivery,14225.05,Replacement,240,Approved
8185,2026-01-10,3,Late Delivery,4887.84,Refund,255,Completed
8186,2023-08-25,2,Defective Product,16647.9,Refund,6,Completed
8187,2025-06-24,5,Damaged Product,17340.91,Exchange,258,Completed
8188,2025-07-08,2,Damaged Product,15899.73,Replacement,454,Approved
8189,2024-02-19,1,Defective Product,24835.46,Refund,288,Approved
8190,2026-07-15,2,Defective Product,19828.04,Replacement,199,Completed
8191,2025-04-08,1,Customer Changed Mind,2242.16,Exchange,302,Completed
8192,2024-05-01,3,Late Delivery,18390.76,Refund,432,Completed
8193,2025-02-13,1,Quality Issue,22064.02,Exchange,487,Completed
8194,2026-03-18,1,Customer Changed Mind,24443.29,Refund,139,Pending
8195,2025-07-09,2,Late Delivery,15694.66,Refund,336,Completed
8196,2026-07-16,4,Defective Product,9898.79,Replacement,11,Completed
8197,2026-03-28,4,Customer Changed Mind,5867.46,Refund,299,Completed
8198,2023-07-21,3,Defective Product,1292.28,Refund,253,Completed
8199,2026-03-19,3,Quality Issue,8984.68,Refund,19,Approved
8200,2023-11-05,1,Damaged Product,17033.66,Refund,214,Completed
8201,2025-03-07,2,Late Delivery,9145.54,Refund,259,Completed
8202,2026-06-26,3,Missing Parts,24591.76,Exchange,476,Approved
8203,2024-12-17,1,Late Delivery,14708.96,Replacement,433,Approved
8204,2025-10-20,2,Defective Product,10560.95,Refund,358,Approved
8205,2023-09-07,5,Damaged Product,15328.51,Refund,298,Approved
8206,2024-10-21,5,Customer Changed Mind,2917.05,Refund,450,Completed
8207,2025-05-10,4,Wrong Item,12434.23,Refund,69,Completed
8208,2024-09-10,1,Wrong Item,11357.98,Replacement,357,Pending
8209,2026-07-07,1,Defective Product,19217.25,Refund,12,Completed
8210,2026-02-24,1,Customer Changed Mind,7121.1,Refund,446,Approved
8211,2025-11-07,1,Defective Product,8443.63,Replacement,341,Completed
8212,2025-12-28,2,Damaged Product,15595.7,Refund,422,Completed
8213,2024-06-04,1,Incorrect Size,22698.37,Refund,218,Completed
8214,2026-06-16,5,Customer Changed Mind,10847.81,Exchange,242,Completed
8215,2023-11-21,2,Defective Product,19346.14,Refund,162,Approved
8216,2026-03-08,4,Quality Issue,7254.47,Refund,1,Completed
8217,2024-12-21,2,Quality Issue,1606.68,Replacement,367,Pending
8218,2023-10-12,4,Customer Changed Mind,13586.38,Refund,128,Completed
8219,2025-09-25,1,Customer Changed Mind,12668.9,Refund,50,Completed
8220,2026-06-01,4,Late Delivery,438.8,Refund,238,Approved
8221,2025-02-03,5,Customer Changed Mind,13462.26,Refund,206,Rejected
8222,2023-10-07,5,Customer Changed Mind,658.21,Refund,137,Completed
8223,2024-01-07,1,Customer Changed Mind,7161.27,Refund,344,Completed
8224,2025-03-04,4,Defective Product,17994.54,Replacement,65,Completed
8225,2025-02-05,4,Customer Changed Mind,17307.48,Refund,54,Pending
8226,2025-07-10,3,Customer Changed Mind,19556.96,Exchange,87,Completed
8227,2026-03-06,1,Damaged Product,18692.52,Replacement,436,Completed
8228,2023-09-20,3,Quality Issue,18081.56,Exchange,363,Completed
8229,2025-02-05,3,Quality Issue,9699.89,Refund,129,Completed
8230,2025-02-07,5,Wrong Item,14488.06,Refund,300,Completed
8231,2024-04-16,3,Customer Changed Mind,8936.47,Exchange,273,Pending
8232,2026-04-20,2,Quality Issue,13619.17,Refund,402,Completed
8233,2025-12-03,3,Late Delivery,6524.41,Replacement,343,Completed
8234,2026-07-17,4,Defective Product,22619.13,Replacement,19,Completed
8235,2023-10-31,1,Defective Product,12899.84,Refund,378,Completed
8236,2025-12-06,3,Customer Changed Mind,11181.12,Refund,367,Approved
8237,2024-06-01,3,Quality Issue,4657.1,Refund,147,Completed
8238,2024-02-19,2,Quality Issue,16128.56,Replacement,81,Completed
8239,2024-12-20,3,Missing Parts,10107.47,Refund,36,Completed
8240,2024-07-23,2,Customer Changed Mind,2961.77,Refund,377,Pending
8241,2025-11-03,5,Defective Product,23298.21,Refund,194,Completed
8242,2024-01-11,4,Quality Issue,21867.86,Replacement,258,Completed
8243,2026-04-22,3,Defective Product,3409.98,Refund,283,Approved
8244,2025-07-31,5,Customer Changed Mind,5619.61,Refund,327,Completed
8245,2026-01-05,3,Quality Issue,18103.1,Refund,120,Completed
8246,2026-07-14,5,Quality Issue,10105.16,Exchange,383,Approved
8247,2024-06-08,4,Damaged Product,15146.3,Refund,132,Approved
8248,2024-07-03,5,Damaged Product,9904.3,Replacement,208,Completed
8249,2024-11-27,2,Quality Issue,4746.05,Exchange,444,Pending
8250,2025-01-16,2,Damaged Product,749.56,Exchange,409,Completed
8251,2024-09-06,5,Wrong Item,1252.7,Refund,255,Completed
8252,2025-09-08,1,Damaged Product,2077.43,Replacement,327,Completed
8253,2026-06-09,2,Wrong Item,23261.61,Refund,92,Completed
8254,2025-05-05,2,Quality Issue,15151.87,Refund,140,Completed
8255,2024-09-21,5,Customer Changed Mind,5376.64,Refund,56,Approved
8256,2023-10-11,4,Late Delivery,18868.52,Refund,180,Pending
8257,2023-10-25,3,Customer Changed Mind,5714.86,Refund,103,Completed
8258,2025-02-17,1,Customer Changed Mind,16329.05,Refund,220,Completed
8259,2025-01-05,3,Damaged Product,8484.41,Refund,498,Completed
8260,2025-06-20,4,Customer Changed Mind,19926.59,Replacement,420,Rejected
8261,2025-08-12,1,Defective Product,16377.3,Refund,112,Completed
8262,2025-09-04,1,Missing Parts,6874.26,Refund,44,Completed
8263,2025-10-14,1,Late Delivery,20808.18,Refund,162,Completed
8264,2024-01-25,1,Quality Issue,16103.36,Replacement,408,Completed
8265,2025-07-18,3,Defective Product,16384.06,Refund,39,Completed
8266,2025-10-22,2,Late Delivery,17445.6,Replacement,243,Approved
8267,2026-06-06,4,Customer Changed Mind,1894.22,Refund,41,Completed
8268,2025-10-23,3,Quality Issue,19194.06,Refund,460,Completed
8269,2024-10-15,1,Quality Issue,20665.13,Refund,347,Completed
8270,2025-06-20,2,Late Delivery,22642.14,Exchange,336,Completed
8271,2026-03-09,2,Wrong Item,11263.51,Replacement,286,Completed
8272,2025-02-09,4,Wrong Item,9684.15,Refund,153,Completed
8273,2026-05-29,4,Wrong Item,19095.29,Refund,99,Completed
8274,2026-06-29,1,Quality Issue,19532.98,Replacement,215,Completed
8275,2023-10-28,4,Damaged Product,24109.96,Refund,342,Rejected
8276,2024-05-06,3,Defective Product,9834.63,Replacement,175,Completed
8277,2025-06-29,3,Customer Changed Mind,544.12,Refund,496,Completed
8278,2023-12-01,5,Defective Product,6320.68,Replacement,169,Approved
8279,2023-11-20,3,Damaged Product,15783.82,Replacement,439,Completed
8280,2025-03-16,4,Wrong Item,1033.94,Refund,444,Rejected
8281,2024-04-21,5,Late Delivery,21932.71,Replacement,393,Completed
8282,2024-10-08,1,Quality Issue,1887.94,Replacement,198,Completed
8283,2023-11-15,5,Defective Product,4276.56,Refund,123,Completed
8284,2024-01-04,3,Damaged Product,22636.57,Exchange,231,Pending
8285,2024-03-30,3,Quality Issue,19278.89,Refund,498,Completed
8286,2024-09-19,3,Damaged Product,5772.81,Refund,353,Completed
8287,2024-01-09,2,Wrong Item,13818.05,Exchange,91,Completed
8288,2026-07-05,1,Customer Changed Mind,4064.77,Replacement,420,Completed
8289,2024-03-04,1,Defective Product,7678.27,Refund,360,Completed
8290,2025-08-28,5,Quality Issue,17838.89,Replacement,277,Completed
8291,2024-03-08,4,Customer Changed Mind,5144.2,Refund,337,Approved
8292,2024-05-31,2,Customer Changed Mind,7822.09,Refund,180,Completed
8293,2025-10-04,4,Customer Changed Mind,4999.51,Refund,175,Completed
8294,2026-03-19,1,Defective Product,21004.63,Refund,251,Approved
8295,2023-08-23,4,Wrong Item,21149.65,Refund,254,Approved
8296,2024-10-16,3,Quality Issue,697.3,Refund,39,Completed
8297,2025-04-26,1,Defective Product,10065.48,Replacement,62,Completed
8298,2026-06-13,3,Late Delivery,18718.96,Replacement,280,Completed
8299,2025-11-06,5,Defective Product,16147.62,Exchange,202,Approved
8300,2024-02-09,1,Damaged Product,12654.77,Refund,499,Completed
8301,2025-07-24,2,Defective Product,3323.78,Replacement,456,Completed
8302,2025-01-07,4,Missing Parts,11111.01,Refund,201,Completed
8303,2025-05-01,1,Quality Issue,16019.06,Refund,236,Completed
8304,2025-06-07,3,Defective Product,11511.39,Refund,490,Approved
8305,2026-04-15,2,Damaged Product,15021.86,Exchange,402,Completed
8306,2023-08-21,3,Wrong Item,19009.94,Refund,129,Approved
8307,2024-10-13,2,Defective Product,24891.56,Exchange,388,Pending
8308,2024-05-07,1,Wrong Item,8777.37,Exchange,440,Approved
8309,2023-10-24,1,Customer Changed Mind,14022.82,Refund,228,Pending
8310,2023-08-22,5,Defective Product,24205.13,Refund,234,Completed
8311,2024-07-13,4,Quality Issue,24383.55,Replacement,60,Approved
8312,2025-10-03,4,Wrong Item,22563.24,Refund,101,Approved
8313,2026-04-15,3,Defective Product,4201.54,Refund,115,Completed
8314,2024-12-21,2,Incorrect Size,6228.23,Replacement,495,Approved
8315,2025-04-18,1,Damaged Product,1019.99,Exchange,358,Completed
8316,2026-01-02,3,Quality Issue,19277.81,Refund,302,Completed
8317,2025-01-01,3,Customer Changed Mind,21257.06,Replacement,242,Pending
8318,2026-05-02,1,Defective Product,17631.47,Refund,273,Completed
8319,2026-04-17,2,Damaged Product,9368.33,Refund,461,Approved
8320,2024-12-06,2,Defective Product,8377.83,Replacement,443,Approved
8321,2025-08-12,4,Quality Issue,21894.81,Refund,412,Completed
8322,2026-01-25,2,Defective Product,11036.28,Refund,437,Completed
8323,2026-05-18,3,Customer Changed Mind,18040.03,Refund,60,Pending
8324,2026-07-05,4,Damaged Product,23285.36,Refund,212,Completed
8325,2025-10-19,2,Quality Issue,14200.52,Refund,364,Completed
8326,2025-11-17,3,Missing Parts,3686.98,Refund,316,Completed
8327,2025-06-09,2,Damaged Product,18957.42,Replacement,137,Completed
8328,2025-06-29,2,Customer Changed Mind,16128.95,Refund,221,Completed
8329,2024-11-02,4,Damaged Product,13629.08,Refund,378,Approved
8330,2025-12-16,4,Damaged Product,3532.88,Refund,10,Approved
8331,2024-02-08,2,Quality Issue,18137.73,Refund,388,Completed
8332,2024-11-06,5,Incorrect Size,22031.85,Refund,456,Pending
8333,2024-04-10,3,Incorrect Size,15617.63,Refund,219,Pending
8334,2024-08-25,5,Damaged Product,24692.87,Replacement,199,Completed
8335,2024-07-05,2,Late Delivery,1145.42,Exchange,4,Completed
8336,2025-08-09,3,Late Delivery,17117.4,Exchange,267,Pending
8337,2025-02-15,2,Customer Changed Mind,3138.93,Refund,470,Approved
8338,2024-10-08,1,Defective Product,22909.79,Refund,53,Completed
8339,2023-09-30,1,Missing Parts,3168.98,Refund,171,Completed
8340,2024-03-05,5,Damaged Product,3425.31,Replacement,305,Completed
8341,2025-01-17,1,Customer Changed Mind,14988.61,Exchange,319,Completed
8342,2024-10-02,1,Damaged Product,15136.24,Refund,34,Completed
8343,2025-06-26,4,Late Delivery,8061.46,Refund,466,Completed
8344,2024-04-02,3,Wrong Item,24461.1,Replacement,403,Rejected
